ID,R001,R002,R003,R004,R005,R006,R007,R008,R009,R010,R012,R013,R014,R015,R016,R017,R018,R019,R020,R021,R022,R023,R025,R027,R028,R029,R030,R031,R032,R033,R034,R036,R039,R040,R041,R042,R043,R044,R045,R046,R048,R049,R050,R051,R053,R054,R055,R056,R057,R059,R060,R061,R062,R063,R064,R065,R066,R067,R068,R069,R070,R071,R072,R073,R074,R075,R076,R077,R078,R079,R080,R081,R082,R083,R084,R086,R087,R089,R090,R092,R093,R094,R097,R098,R099,R100,R101,R103,R105,R106,R107,R108,R109,R111,R112,R113,R115,R116,R118,R119,R120,R121,R122,R123,R125,R126,R127,R128,R129,R130,R131,R132,R133,R135,R137,R138,R139,R140,R141,R142,R143,R144,R145,R146,R147,R148,R149,R150,R151,R152,R153,R154,R155,R156,R157,R158,R159,R160,R161,R163,R164,R166,R167,R168,R169,R170,R171,R172,R173,R174,R175,R176,R177,R178,R179,R180,R181,R182,R183,R184,R185,R186,R187,R188,R189,R190,R191,R193,R194,R195,R196,R197,R198,R199,R200,R202,R203,R204,R205,R206,R208,R209,R210,R211,R213,R214,R216,R218,R219,R220,R221,R222,R223,R224,R225,R226,R227,R228,R229,R230,R231,R232,R233,R234,R235,R236,R237,R238,R239,R241
Bin995#Bin996#Bin997,000,000,000,111,111,111,000,000,000,000,100,000,111,111,111,111,000,000,000,111,000,000,000,111,000,111,000,000,000,111,111,111,000,111,111,111,111,000,111,111,000,000,111,111,000,000,000,000,111,000,000,000,000,000,000,111,000,111,000,111,111,000,000,111,111,000,111,111,111,000,111,000,000,111,000,000,111,000,111,000,111,111,000,000,000,111,000,111,000,000,000,111,111,111,000,000,111,000,000,111,000,000,000,111,111,000,000,000,000,111,111,111,111,111,111,000,000,111,000,011,000,000,000,111,111,000,000,111,111,000,000,000,111,111,000,111,111,000,000,000,111,111,000,111,111,111,111,111,000,000,111,000,111,000,000,111,111,111,111,000,111,111,111,000,111,000,111,000,000,111,111,111,111,000,000,000,000,111,111,001,111,000,111,000,111,111,111,000,000,000,000,111,111,000,111,000,000,111,111,111,000,111,111,000,111,111,000,111,111,111
Bin459#Bin460#Bin461,000,111,111,000,111,000,100,100,111,111,111,000,100,000,111,111,111,000,000,000,111,000,000,000,111,000,111,111,111,000,000,000,000,000,000,111,000,111,000,111,000,111,000,111,000,000,000,111,000,111,000,000,000,000,000,000,000,011,000,111,000,000,011,111,111,100,011,111,111,111,000,000,000,111,000,111,111,111,000,000,000,000,100,000,000,011,000,111,111,111,000,100,000,000,111,011,000,000,111,000,000,000,011,000,100,000,111,011,111,000,000,000,111,000,111,100,000,111,000,111,000,111,000,000,111,111,011,111,000,000,111,000,000,001,000,111,000,111,111,111,111,111,111,000,111,111,111,000,000,000,100,111,111,000,111,000,111,111,111,000,000,100,111,100,111,111,000,000,011,000,000,000,000,000,000,000,111,000,111,000,111,000,111,011,000,111,000,011,000,000,111,111,000,000,111,111,000,000,111,111,111,111,100,000,000,000,111,000,000,000
Bin993#Bin994#Bin995,000,100,100,111,011,111,000,000,100,100,111,000,011,111,011,011,000,000,000,111,100,000,100,011,000,111,000,000,000,111,111,111,100,011,011,111,111,000,111,011,000,000,111,111,100,000,000,000,111,000,000,000,000,000,000,111,000,111,000,111,011,000,000,111,001,000,111,011,011,000,111,000,000,111,100,000,111,000,111,000,011,111,000,000,000,111,000,111,000,000,000,011,111,011,000,100,011,000,100,111,000,000,000,011,111,000,000,000,000,111,111,111,111,011,111,000,000,111,100,100,000,000,000,111,111,100,000,111,011,000,000,000,111,111,000,111,111,000,100,100,011,011,000,111,111,111,111,111,000,000,111,100,111,000,100,111,111,111,011,000,111,111,111,000,111,000,011,000,000,111,111,111,011,100,000,100,000,011,111,100,111,000,111,000,111,111,111,000,000,000,000,111,111,000,111,000,100,111,111,111,000,111,011,000,111,111,100,111,111,111
Bin139#Bin140#Bin141,111,111,111,000,111,111,110,110,111,100,111,000,000,000,111,111,111,111,111,111,000,111,000,000,000,111,111,000,000,111,111,111,111,011,111,111,111,000,111,111,111,000,000,111,000,111,000,111,111,111,111,000,000,111,000,111,111,000,111,111,111,111,000,111,110,000,111,000,000,111,111,111,111,111,000,111,111,111,000,000,000,000,111,000,111,000,000,001,000,111,000,111,111,111,000,111,110,000,000,001,111,110,111,000,111,011,000,111,111,110,000,111,000,000,000,000,000,001,000,111,111,000,111,111,111,111,000,000,000,000,000,000,110,111,111,000,111,111,111,111,111,000,111,111,111,111,000,000,000,000,110,110,000,111,111,111,000,000,111,000,111,111,000,000,111,111,111,111,111,000,000,111,111,110,111,000,111,111,111,000,111,000,000,001,000,000,000,000,000,000,111,000,000,000,111,111,000,000,000,111,000,111,111,000,111,000,000,000,111,000
Bin1025#Bin1026#Bin1027,011,111,000,000,111,111,111,111,000,000,000,000,111,110,000,000,111,000,000,000,000,000,000,000,000,111,000,000,111,111,111,000,111,011,000,111,000,111,000,111,000,000,111,000,000,000,011,000,000,000,000,000,000,000,000,111,000,111,000,000,111,111,000,111,111,111,000,111,111,000,111,111,111,000,111,000,111,111,111,000,000,111,100,000,011,111,000,011,000,111,000,111,111,000,000,000,111,000,000,000,011,111,000,111,111,100,000,111,111,111,000,111,100,111,000,111,000,111,000,000,000,011,000,000,111,000,000,110,111,111,000,000,000,000,000,111,111,000,000,111,000,111,000,111,100,111,111,111,000,000,111,000,111,000,000,100,111,111,000,001,111,000,111,000,111,011,000,000,000,000,111,111,000,000,011,000,000,000,000,111,000,000,100,111,111,000,111,000,000,000,000,111,100,000,100,111,000,111,100,000,111,111,111,111,100,000,000,000,111,111
Bin166#Bin167#Bin168,111,111,111,000,111,111,000,000,111,000,111,000,000,000,111,111,111,111,111,111,000,111,000,000,000,000,111,111,000,111,111,111,111,111,111,111,111,000,111,111,111,000,000,111,000,111,000,111,111,111,000,000,000,000,111,111,000,000,111,111,000,000,000,000,000,000,111,000,000,111,100,111,111,111,000,111,111,111,000,000,000,111,000,000,000,000,000,000,111,111,000,111,111,111,000,111,000,000,000,111,111,000,111,000,000,111,000,111,111,111,000,111,000,001,000,000,000,111,111,111,111,000,111,111,111,111,000,000,000,111,111,000,000,111,111,000,111,111,111,111,111,000,111,111,000,000,000,000,111,111,000,000,000,111,111,111,111,111,000,000,111,111,111,111,111,111,111,111,000,111,000,111,111,000,111,000,111,111,111,000,111,111,000,111,000,000,000,000,000,000,111,000,000,000,111,000,000,000,000,111,000,111,000,000,111,111,000,000,000,111
Bin1390#Bin1391#Bin1392,000,011,011,011,000,111,100,100,011,111,011,000,000,000,000,000,000,011,011,011,111,011,111,000,100,111,100,111,000,000,000,111,000,111,100,011,111,100,100,100,100,000,000,011,111,011,011,100,100,111,000,000,000,011,011,111,000,000,011,100,100,000,011,000,000,111,111,111,111,111,000,000,000,100,111,011,000,111,000,100,111,100,100,111,011,011,000,000,111,111,111,111,100,011,100,111,011,100,000,100,111,100,011,100,100,111,111,000,111,000,100,111,100,000,000,111,011,011,111,100,000,000,011,000,000,011,011,100,100,011,000,100,100,111,100,011,111,011,011,000,100,011,100,000,000,011,100,111,011,000,100,000,000,100,111,100,111,111,111,100,111,100,001,011,100,011,000,011,011,011,011,111,000,000,000,011,000,011,111,100,011,011,111,111,111,100,000,000,100,100,111,011,000,100,100,000,111,011,000,111,000,111,011,000,111,100,100,000,011,111
Bin1291#Bin1292#Bin1293,111,111,110,000,111,001,110,110,000,111,000,000,001,001,000,000,110,001,001,111,000,000,110,110,111,001,110,111,000,000,110,101,000,111,111,110,001,111,111,110,011,111,110,001,001,000,001,001,001,001,000,111,111,110,110,111,001,001,111,111,111,001,111,111,000,111,111,000,000,110,111,111,111,111,111,001,000,000,001,111,000,111,111,111,111,110,110,001,000,000,110,001,111,111,111,000,001,111,111,000,001,111,110,001,111,101,110,110,001,111,001,001,111,111,001,111,000,110,110,001,110,111,001,111,111,110,000,000,001,001,110,000,111,001,000,110,111,111,111,001,001,001,111,111,000,000,111,111,111,111,001,110,001,001,000,000,110,110,001,000,110,001,001,000,001,110,111,110,111,001,000,001,110,001,111,111,000,111,000,001,001,000,001,110,000,001,110,111,001,001,110,000,110,001,000,111,110,110,110,110,000,111,001,001,110,000,111,000,001,110
Bin648#Bin649#Bin650,110,101,101,111,111,000,111,111,111,111,000,111,111,000,111,111,111,000,000,000,111,111,111,000,000,111,000,111,000,000,000,111,000,000,000,000,111,000,001,111,000,000,000,000,000,000,000,111,000,111,000,111,110,111,000,110,000,000,111,111,000,111,111,111,100,000,111,000,111,111,000,111,111,111,001,000,111,111,111,111,000,110,000,000,111,000,111,111,001,000,111,111,111,000,000,000,001,111,111,000,111,000,000,111,111,000,111,111,111,000,000,000,000,000,111,111,000,000,111,000,111,000,111,000,111,111,000,000,000,111,000,000,000,111,000,000,111,111,111,000,000,000,111,000,000,000,000,000,000,000,000,000,111,111,000,000,111,111,111,000,111,000,111,110,000,000,000,000,000,111,111,000,111,001,000,001,000,000,111,000,000,000,000,000,000,000,000,111,000,111,000,000,111,001,000,111,111,000,111,111,000,000,111,110,111,111,000,000,111,111
Bin160#Bin161#Bin162,111,111,111,000,111,111,000,000,111,000,111,000,000,000,111,111,111,111,111,111,000,111,000,000,000,110,111,111,000,111,111,111,111,111,111,111,111,000,111,111,111,000,000,111,000,111,000,111,111,111,110,000,000,110,000,111,000,000,111,111,000,111,000,000,000,000,111,000,000,111,111,111,111,111,000,111,111,111,000,000,000,001,110,000,110,000,000,000,111,111,000,111,111,111,000,111,000,000,000,111,111,000,000,000,110,111,000,111,111,001,000,111,000,000,000,000,000,111,111,111,111,000,111,111,111,111,000,000,000,111,111,000,001,111,111,000,111,111,111,111,111,000,111,111,000,000,000,000,111,000,000,000,000,111,111,111,001,001,000,000,111,111,111,111,111,111,111,111,000,000,000,111,111,000,111,000,111,111,111,000,111,011,000,111,000,000,000,000,000,000,111,000,000,000,111,000,000,000,000,111,000,111,110,000,111,000,000,000,000,000
Bin192#Bin193#Bin194,000,111,111,001,110,111,111,111,000,111,000,000,011,111,111,111,111,111,111,111,001,000,001,001,000,111,000,111,000,111,111,111,111,110,111,111,000,001,111,111,001,111,000,111,000,111,000,111,111,111,000,000,000,000,111,000,000,000,111,110,000,111,111,000,000,111,111,000,000,001,000,111,111,111,111,001,111,111,000,110,000,111,000,000,000,111,111,111,000,111,000,000,000,110,001,111,000,000,111,110,111,111,111,000,111,110,001,111,111,111,000,111,111,111,000,111,000,001,111,111,111,001,111,111,111,111,000,000,000,111,111,000,000,000,111,000,111,000,000,111,111,000,111,111,001,000,000,111,111,000,001,000,110,111,111,111,110,110,001,111,000,110,111,110,111,111,111,111,000,111,000,111,111,111,111,000,111,110,111,000,110,111,000,001,000,000,000,000,000,111,000,000,110,111,111,111,000,000,110,111,001,111,000,000,000,111,000,000,000,001
Bin702#Bin703#Bin704,011,111,111,111,000,000,111,111,011,000,000,111,000,111,111,111,000,000,000,000,000,000,111,000,000,111,000,000,111,000,000,100,111,000,000,000,000,000,000,000,000,111,111,000,111,000,000,000,111,000,000,111,111,000,000,000,011,111,000,000,000,000,000,000,000,000,111,000,111,111,000,000,000,000,111,111,111,111,111,111,000,000,111,111,000,000,000,111,111,000,000,111,111,111,000,111,000,111,111,111,111,000,111,111,000,111,000,111,111,111,000,000,000,111,000,111,111,111,000,111,000,100,111,000,000,000,000,000,111,100,000,000,111,111,000,111,111,000,000,000,000,000,111,111,000,000,111,111,111,000,000,000,000,000,000,111,111,111,000,000,111,111,000,111,000,111,111,000,011,111,111,111,111,000,111,111,000,111,111,000,000,110,111,111,000,100,000,111,111,111,000,000,000,111,111,111,000,000,000,111,000,000,000,111,000,111,111,000,000,000
Bin893#Bin894#Bin895,111,111,111,000,000,111,111,111,000,111,111,000,000,000,000,000,111,111,111,000,000,000,111,111,011,011,111,111,111,111,111,000,111,000,000,000,111,000,111,111,111,000,011,000,000,000,000,111,111,000,011,111,111,000,111,000,111,001,111,111,000,111,111,111,111,111,111,111,111,111,111,111,111,000,011,000,000,000,111,111,000,000,111,111,111,111,000,000,000,111,111,011,000,000,111,111,111,000,000,111,000,000,111,111,111,000,111,000,000,111,100,111,111,000,000,000,111,100,000,000,111,111,000,111,000,000,111,111,111,111,100,111,111,111,111,000,111,011,000,111,000,000,001,111,111,111,000,100,011,100,111,111,111,000,111,000,000,000,000,000,000,000,000,111,000,111,111,111,111,000,000,000,111,111,000,111,100,000,111,000,111,000,000,000,100,000,000,000,000,111,111,000,111,111,000,111,000,111,111,011,000,100,011,011,000,000,000,000,111,111
Bin1006#Bin1007#Bin1008,000,000,000,000,111,111,111,111,000,000,000,000,111,111,111,111,111,000,000,111,000,000,111,111,000,111,111,000,000,111,111,111,001,111,111,111,111,111,111,111,000,000,111,111,000,000,000,000,111,000,000,000,000,000,000,111,000,000,000,111,111,000,000,111,111,000,111,111,111,000,111,000,000,111,111,000,111,000,111,000,000,111,000,000,000,111,000,111,000,000,000,111,111,000,000,000,111,000,000,111,000,000,000,111,111,000,000,000,000,111,000,111,111,111,111,000,000,000,000,111,000,000,000,111,111,000,000,111,111,111,000,000,111,011,000,111,111,111,000,000,111,111,000,111,111,111,111,111,000,000,111,000,111,000,000,111,111,111,111,000,111,111,111,000,111,000,000,000,000,111,111,111,111,000,000,000,000,000,111,111,111,000,111,000,111,111,111,111,000,000,000,111,111,000,111,000,000,111,111,111,000,111,111,111,111,111,000,111,111,111
Bin988#Bin989#Bin990,111,111,111,111,000,011,000,000,111,111,111,000,000,111,000,000,000,000,000,111,111,000,111,000,000,011,000,000,111,111,111,111,111,100,100,111,011,000,111,000,000,000,111,111,111,000,000,100,111,000,000,100,100,100,100,111,000,111,011,011,100,000,000,111,100,000,111,000,000,000,111,000,000,111,111,100,111,000,111,000,100,111,000,111,000,111,000,011,000,100,000,100,111,000,000,111,100,100,011,111,100,111,000,000,011,000,000,000,000,000,111,111,111,000,111,000,100,111,011,111,100,000,000,000,111,111,000,011,000,000,000,000,111,111,000,111,111,000,000,111,000,000,000,011,111,111,111,111,100,000,111,111,111,000,011,111,111,111,000,000,001,111,111,000,111,111,000,000,100,011,111,011,000,111,100,111,000,000,111,111,111,000,111,000,011,111,111,100,000,000,100,111,011,000,111,000,111,111,111,111,000,011,100,000,111,111,111,111,111,111
Bin1413#Bin1414#Bin1415,111,111,111,111,000,111,000,000,111,111,111,111,111,000,000,000,111,111,111,000,111,111,111,000,111,100,000,000,000,000,000,000,000,111,000,111,111,000,000,000,111,111,000,111,000,111,111,000,000,100,000,000,000,111,000,111,000,111,111,000,100,000,111,000,000,100,111,111,111,111,000,000,000,111,111,111,000,000,000,011,111,000,000,000,000,000,111,111,111,111,111,111,000,000,011,111,111,000,000,111,111,000,111,011,000,111,111,111,111,111,111,000,000,000,111,000,000,111,111,000,111,000,100,111,111,111,111,000,110,111,000,111,000,111,000,111,111,111,111,000,000,111,111,000,011,111,000,000,000,000,000,000,000,000,111,000,000,000,000,000,111,000,111,111,000,000,111,111,111,100,111,000,000,111,000,111,111,000,111,000,111,111,000,111,000,111,111,111,000,000,111,111,000,000,000,111,111,000,111,111,000,000,111,111,111,000,000,000,111,111
Bin1022#Bin1023#Bin1024,000,000,000,000,111,111,111,111,000,000,000,000,111,111,110,110,111,000,000,100,000,000,000,110,000,111,000,000,001,111,111,110,111,111,111,111,000,011,110,111,000,000,111,000,000,000,000,000,000,000,000,000,000,000,000,111,000,111,000,000,111,011,000,111,111,111,110,111,111,000,111,111,111,100,001,000,111,111,111,000,000,111,001,000,000,111,000,110,000,001,000,111,111,000,000,000,111,000,000,100,000,111,000,111,001,111,000,001,001,111,000,111,111,111,110,111,000,011,000,000,000,000,000,000,111,000,000,111,111,111,000,110,100,000,000,111,111,000,000,111,000,111,000,111,111,111,111,111,000,000,111,000,111,000,000,111,111,111,110,000,111,110,111,000,111,000,000,000,000,110,111,111,110,000,000,000,000,000,110,111,111,000,111,000,111,110,111,000,000,000,000,111,111,000,111,111,000,111,111,110,111,001,111,111,111,000,000,000,111,111
Bin901#Bin902#Bin903,100,111,100,000,000,000,111,111,000,111,111,000,000,000,000,000,111,111,111,011,000,000,100,111,111,111,111,111,111,111,111,000,000,000,100,000,111,000,111,111,111,000,111,000,000,000,000,000,111,000,111,100,100,000,111,000,111,111,101,111,000,111,111,111,111,111,111,111,111,111,000,111,111,000,000,000,000,000,111,111,000,000,111,111,111,100,000,000,100,111,111,111,000,000,111,111,111,111,000,111,000,000,111,111,111,000,111,000,000,111,000,111,100,000,000,000,111,000,000,000,111,111,000,100,011,011,111,100,100,111,000,111,111,111,111,000,111,111,000,100,000,000,111,111,111,111,000,000,111,000,111,111,011,000,111,000,000,000,000,011,000,000,000,111,000,100,111,111,111,000,111,000,111,111,011,111,000,000,111,000,111,000,000,000,000,000,000,000,011,111,111,000,111,111,000,111,011,111,111,111,000,000,100,111,000,000,000,000,111,111
Bin996#Bin997#Bin998,000,000,000,110,111,111,001,001,000,000,000,000,111,111,111,111,001,000,000,111,000,000,001,111,000,111,001,000,000,111,111,111,000,111,111,111,111,000,111,111,000,000,111,111,000,000,000,000,111,000,000,000,000,000,000,111,000,111,000,111,111,000,000,111,111,000,111,111,111,000,111,000,000,111,001,000,111,000,111,000,111,111,000,000,000,111,000,111,000,000,000,111,111,111,000,000,111,000,000,111,000,000,000,111,111,000,000,000,000,111,111,111,111,111,111,000,000,111,000,111,000,000,000,111,111,000,000,111,111,001,000,000,111,110,000,111,111,001,000,000,111,111,000,111,111,111,111,111,000,000,111,000,111,000,000,111,111,111,111,000,111,111,111,000,111,000,110,000,000,111,111,111,111,000,000,000,000,111,111,011,111,000,111,000,111,111,110,001,000,000,000,111,111,000,111,000,000,111,111,111,000,111,111,000,111,111,000,111,111,111
Bin889#Bin890#Bin891,111,000,000,000,000,111,111,111,000,111,111,000,000,000,000,000,111,111,111,000,000,000,000,111,000,000,111,111,111,111,111,000,111,000,000,000,111,000,111,111,111,000,000,000,000,000,000,111,111,000,000,111,111,000,111,000,111,000,111,111,000,111,111,111,111,111,111,111,111,111,111,111,111,000,000,000,000,000,111,111,000,000,111,111,111,111,000,000,000,111,111,000,000,000,111,111,111,000,000,111,000,000,111,111,111,000,111,000,000,111,111,111,111,000,000,000,111,111,000,000,111,111,000,111,000,000,111,111,111,111,111,111,111,111,111,100,111,000,000,111,000,000,000,111,111,111,000,111,000,111,111,111,111,000,111,000,000,000,000,000,000,000,000,111,000,111,111,111,111,000,000,000,111,111,000,111,111,000,111,000,111,000,000,000,111,000,000,000,000,111,111,000,111,111,000,111,000,111,111,000,000,111,000,110,000,000,000,000,111,111
Bin51#Bin52#Bin53,000,001,111,111,000,000,011,111,111,111,000,000,000,111,111,011,111,111,111,111,111,111,100,111,111,000,111,000,111,000,000,111,100,111,111,111,000,000,000,000,111,011,000,111,000,111,000,111,000,000,111,111,111,111,000,011,111,000,000,000,111,111,000,000,000,111,111,000,000,000,111,111,000,000,000,000,011,000,111,111,111,111,000,000,111,111,000,000,111,111,000,000,111,111,000,111,000,000,000,000,000,111,111,111,111,111,000,000,000,111,000,000,111,000,111,000,000,000,000,111,111,111,000,000,000,111,000,000,111,111,111,000,000,000,000,111,000,111,111,000,111,111,111,011,000,000,111,000,111,111,000,000,111,000,111,000,000,111,000,011,000,111,111,111,000,000,111,000,011,111,000,000,111,000,111,111,000,111,000,000,111,011,111,111,001,111,000,011,000,111,000,111,111,111,000,000,000,000,111,000,000,000,111,000,111,111,001,111,111,000
Bin217#Bin218#Bin219,000,111,100,000,111,111,000,100,111,100,100,000,011,011,100,100,000,011,011,100,111,100,111,100,011,111,000,000,100,111,111,100,011,011,000,100,111,111,111,111,000,000,000,011,011,111,100,100,011,111,011,011,011,111,111,011,100,111,111,000,000,011,100,000,000,111,011,100,100,100,000,000,000,100,111,011,111,100,000,011,100,100,100,011,011,111,011,011,011,111,000,100,011,010,111,111,000,111,011,000,111,100,000,011,000,011,000,011,111,100,000,011,100,100,011,100,011,111,011,000,111,111,100,011,111,100,000,111,011,100,100,000,100,000,100,011,000,011,011,111,111,000,100,111,111,000,011,100,100,011,011,011,000,100,111,100,011,011,111,100,100,000,100,011,100,111,000,111,111,011,100,111,011,000,100,011,000,011,100,111,100,100,111,100,111,000,000,011,011,000,100,000,011,000,100,100,000,000,111,111,111,100,011,011,011,111,000,100,111,111
Bin690#Bin691#Bin692,000,111,111,111,111,000,111,111,110,000,000,111,110,111,111,111,000,000,000,000,000,110,111,000,000,111,110,000,111,000,000,111,111,000,000,000,000,000,000,111,000,111,111,000,111,001,111,000,111,000,000,111,111,000,000,100,000,111,000,000,100,000,000,000,000,000,111,000,111,000,000,000,000,000,111,111,111,111,111,111,111,000,111,111,000,000,000,111,000,000,110,111,111,000,000,111,000,000,111,111,111,000,001,111,111,111,000,111,111,111,000,000,000,111,000,111,111,000,000,000,000,111,111,000,000,111,000,000,111,000,111,000,111,111,000,111,111,000,000,000,000,000,111,111,000,000,111,111,111,000,111,000,000,000,000,111,111,111,000,000,111,111,111,111,000,111,111,000,000,111,111,111,110,000,111,111,000,000,011,000,111,001,111,111,000,111,000,111,111,111,000,000,000,111,111,111,110,000,000,111,000,111,000,111,000,001,111,000,000,000
Bin50#Bin51#Bin52,000,100,111,111,000,000,001,111,111,011,000,000,000,011,011,001,111,011,111,111,111,111,110,111,111,000,011,000,111,000,000,111,110,111,111,111,000,000,000,000,111,001,000,111,000,111,100,111,100,000,111,111,111,011,000,001,111,000,000,000,111,111,000,000,000,011,111,000,000,000,111,111,100,000,100,000,001,100,111,011,011,111,000,000,111,111,000,100,111,111,100,000,011,111,000,111,000,000,100,000,000,011,111,111,111,111,100,000,000,011,000,000,111,000,011,000,000,000,000,111,111,111,000,000,000,111,000,000,011,111,111,000,000,000,000,111,100,011,111,000,111,111,111,001,000,000,111,100,111,111,000,000,111,000,111,000,100,011,000,001,000,111,111,111,000,000,111,000,001,111,000,000,111,000,111,111,100,111,000,000,111,101,111,111,000,111,000,001,000,111,000,111,011,111,000,000,000,000,111,000,000,100,111,000,111,011,100,011,111,000
Bin945#Bin946#Bin947,000,111,111,111,111,000,111,111,111,110,000,001,111,111,000,110,000,111,111,111,111,111,000,111,111,111,111,000,111,000,000,111,001,000,111,001,011,111,111,111,000,000,111,011,111,000,000,000,110,000,000,111,111,111,111,001,111,110,111,000,111,000,110,000,000,111,000,111,111,001,000,111,111,111,000,000,001,000,111,111,111,000,111,111,000,001,000,000,001,110,110,110,111,000,111,000,111,110,111,111,111,000,111,111,111,000,001,000,000,110,110,100,111,111,110,000,110,111,111,000,000,000,000,000,001,111,111,111,000,110,000,111,000,111,111,111,111,110,000,000,111,000,111,111,111,111,000,000,000,000,000,000,111,000,011,000,000,000,000,000,111,111,001,110,000,111,111,000,000,001,000,111,001,111,100,111,111,000,111,000,111,001,001,000,111,000,000,000,111,000,000,000,111,000,000,111,110,111,111,000,000,001,111,000,000,000,000,111,110,111
Bin970#Bin971#Bin972,000,111,111,000,000,000,000,000,111,111,000,000,000,111,000,000,000,000,000,111,111,111,111,000,000,000,111,000,111,111,111,111,111,111,111,000,000,000,111,000,000,000,111,000,111,000,111,111,111,000,000,111,111,111,111,111,000,111,000,000,111,000,000,111,111,000,111,000,000,000,111,111,111,111,111,111,111,000,000,111,111,111,000,111,000,111,000,000,111,111,111,111,111,000,000,111,111,111,000,111,111,111,000,000,000,000,000,000,111,111,111,110,111,000,111,000,111,000,000,111,111,000,000,111,111,111,000,000,000,000,000,000,111,111,000,000,111,000,111,111,000,000,000,100,111,111,111,111,111,111,111,111,111,000,000,111,111,111,000,000,000,111,111,000,111,111,111,000,111,000,111,000,000,111,111,000,000,000,111,111,111,100,111,000,000,111,111,111,000,111,000,111,111,111,111,000,111,111,000,000,000,000,111,000,111,111,111,111,111,000
Bin314#Bin315#Bin316,000,000,000,111,111,000,000,000,111,000,111,000,000,000,111,111,000,111,000,000,000,111,111,000,111,000,111,110,111,000,000,111,000,000,000,000,000,000,011,000,111,000,111,111,000,111,111,111,000,111,000,111,111,000,111,111,111,111,111,000,111,000,111,111,000,111,111,111,111,111,111,111,111,111,111,111,111,000,000,111,000,000,111,111,111,111,000,000,111,111,111,000,111,000,000,111,000,000,111,111,000,000,111,111,000,000,111,000,000,000,111,000,111,000,111,111,111,111,111,000,000,000,000,000,000,111,000,000,111,111,000,000,111,000,000,111,111,000,111,000,111,000,000,111,000,000,000,111,111,000,000,000,111,111,111,000,111,111,111,000,000,000,111,000,111,000,111,000,111,000,000,111,000,111,111,000,000,000,000,000,000,111,111,000,111,111,111,111,001,111,000,000,111,111,000,111,000,111,000,000,000,000,000,000,000,111,000,000,111,000
Bin892#Bin893#Bin894,111,011,111,000,000,111,111,111,000,111,111,000,000,000,000,000,111,111,111,000,000,000,011,111,001,001,111,111,111,111,111,000,111,000,000,000,111,000,111,111,111,000,001,000,000,000,000,111,111,000,001,111,111,000,111,000,111,000,111,111,000,111,111,111,111,111,111,111,111,111,111,111,111,000,001,000,000,000,111,111,000,000,111,111,111,111,000,000,000,111,111,001,000,000,111,111,111,000,000,111,000,000,111,111,111,000,111,000,000,111,110,111,111,000,000,000,111,110,000,000,111,111,000,111,000,000,111,111,111,111,110,111,111,111,111,000,111,001,000,111,000,000,000,111,111,111,000,110,001,110,111,111,111,000,111,000,000,000,000,000,000,000,000,111,000,111,111,111,111,000,000,000,111,111,000,111,110,000,111,000,111,000,000,000,110,000,000,000,000,111,111,000,111,111,000,111,000,111,111,001,000,110,001,001,000,000,000,000,111,111
Bin851#Bin852#Bin853,111,111,111,000,111,111,111,111,000,111,000,000,111,111,000,000,111,000,000,111,000,000,111,111,000,111,111,111,111,111,111,000,111,111,000,000,111,111,111,000,111,000,000,111,000,000,111,000,111,000,000,111,111,111,111,111,111,111,000,000,111,111,111,111,111,000,111,111,011,111,000,111,111,000,111,000,000,111,111,000,111,111,111,111,111,111,000,111,000,111,000,111,000,000,111,111,111,111,111,111,111,000,000,111,111,111,111,000,000,000,111,000,111,000,000,000,111,111,000,000,111,111,000,000,001,000,111,111,000,111,111,111,111,111,111,000,111,000,111,111,000,111,000,111,000,111,111,111,111,111,111,111,111,000,000,000,111,111,000,000,000,000,111,000,111,111,111,111,000,111,111,111,111,111,111,111,111,000,000,000,111,000,111,000,111,100,111,111,111,111,111,000,111,111,111,111,111,111,111,111,111,111,000,000,111,111,111,000,111,111
Bin683#Bin684#Bin685,000,101,100,111,000,111,111,111,000,111,000,111,111,111,111,111,111,011,011,000,111,110,011,000,111,111,000,111,000,000,000,111,000,000,111,011,111,000,111,111,011,000,000,000,000,000,111,111,000,111,000,111,110,110,111,000,001,000,100,111,000,000,111,111,111,000,111,110,110,111,000,111,111,111,011,001,000,111,111,011,000,100,000,000,111,111,111,111,000,000,111,111,110,011,111,000,110,111,110,110,000,000,000,000,110,000,000,111,111,000,000,110,110,111,110,111,001,000,111,111,111,000,111,000,110,111,001,001,001,110,000,000,000,100,000,000,111,110,000,001,000,000,111,000,000,000,111,000,111,111,011,000,000,111,000,001,110,110,100,001,111,000,111,011,000,000,111,000,000,111,110,000,100,111,000,110,000,011,111,000,000,111,111,111,000,000,110,111,000,111,111,000,000,111,001,111,111,000,111,111,111,000,111,011,000,111,000,000,000,111
